Date,F,G,H,J,K,M,N,Q,U,V,X,Z
2/11/2023,2.2157,2.2119,2.2199,2.3942,2.3995,2.3937,2.378,2.3518,2.3064,2.1663,2.1357,2.1117
2/12/2023,2.2157,2.2119,2.2199,2.3942,2.3995,2.3937,2.378,2.3518,2.3064,2.1663,2.1357,2.1117
2/13/2023,2.2266,2.2225,2.2304,2.4046,2.4099,2.404,2.3879,2.3625,2.3181,2.178,2.1474,2.1234
2/14/2023,2.2144,2.2112,2.2193,2.3936,2.399,2.3933,2.3773,2.352,2.3077,2.1677,2.1373,2.1134
2/15/2023,2.2174,2.2136,2.2217,2.396,2.4014,2.3957,2.3797,2.3544,2.3101,2.1701,2.1397,2.1158
2/16/2023,2.2214,2.2171,2.2241,2.3986,2.4042,2.3987,2.3828,2.3577,2.3145,2.1738,2.1437,2.12
2/17/2023,2.1959,2.1924,2.1993,2.3735,2.3788,2.373,2.3572,2.3322,2.2893,2.1486,2.1185,2.0948
2/18/2023,2.1959,2.1924,2.1993,2.3735,2.3788,2.373,2.3572,2.3322,2.2893,2.1486,2.1185,2.0948
2/19/2023,2.1959,2.1924,2.1993,2.3735,2.3788,2.373,2.3572,2.3322,2.2893,2.1486,2.1185,2.0948
2/20/2023,2.1959,2.1924,2.1993,2.3735,2.3788,2.373,2.3572,2.3322,2.2893,2.1486,2.1185,2.0948
2/21/2023,2.1892,2.1854,2.1912,2.3649,2.3692,2.3638,2.3484,2.3235,2.2812,2.1405,2.1104,2.0867
2/22/2023,2.1454,2.1425,2.1492,2.3261,2.3306,2.3252,2.3102,2.2866,2.2487,2.1065,2.0768,2.0535
2/23/2023,2.1666,2.1632,2.1698,2.3465,2.3506,2.3445,2.3292,2.3059,2.2685,2.1256,2.0955,2.0718
2/24/2023,2.1862,2.1838,2.191,2.3683,2.3721,2.3658,2.3502,2.3267,2.2892,2.146,2.1157,2.0917
2/25/2023,2.1862,2.1838,2.191,2.3683,2.3721,2.3658,2.3502,2.3267,2.2892,2.146,2.1157,2.0917
2/26/2023,2.1862,2.1838,2.191,2.3683,2.3721,2.3658,2.3502,2.3267,2.2892,2.146,2.1157,2.0917
2/27/2023,2.1721,2.1692,2.1759,2.3516,2.3522,2.3446,2.329,2.3055,2.268,2.1248,2.0945,2.0705
2/28/2023,2.2112,2.2067,2.2112,2.3863,2.3855,2.375,2.3573,2.3323,2.2945,2.151,2.1204,2.0961
3/1/2023,2.2343,2.2292,2.2336,2.4079,2.4072,2.3966,2.3788,2.3537,2.3159,2.1723,2.1416,2.1172
3/2/2023,2.2503,2.2439,2.2478,2.4224,2.4218,2.4114,2.3932,2.3676,2.3294,2.1854,2.1542,2.1294
3/3/2023,2.2937,2.2866,2.2896,2.4642,2.4635,2.4544,2.4359,2.41,2.3715,2.2272,2.1957,2.1706
3/4/2023,2.2937,2.2866,2.2896,2.4642,2.4635,2.4544,2.4359,2.41,2.3715,2.2272,2.1957,2.1706
3/5/2023,2.2937,2.2866,2.2896,2.4642,2.4635,2.4544,2.4359,2.41,2.3715,2.2272,2.1957,2.1706
3/6/2023,2.3135,2.3062,2.3089,2.4828,2.482,2.4724,2.4538,2.4279,2.3893,2.245,2.2134,2.1883
3/7/2023,2.2463,2.2394,2.2424,2.4171,2.4166,2.4072,2.3887,2.363,2.3245,2.1803,2.1489,2.1239
3/8/2023,2.2289,2.2224,2.2266,2.4017,2.4018,2.3927,2.3745,2.3491,2.3108,2.1669,2.1358,2.1111
3/9/2023,2.1815,2.1764,2.1827,2.3589,2.361,2.3543,2.3376,2.3131,2.2766,2.1321,2.1014,2.077
3/10/2023,2.2115,2.2052,2.2105,2.3798,2.3818,2.3749,2.359,2.3351,2.2993,2.1554,2.1254,2.1016
3/11/2023,2.2115,2.2052,2.2105,2.3798,2.3818,2.3749,2.359,2.3351,2.2993,2.1554,2.1254,2.1016
3/12/2023,2.2115,2.2052,2.2105,2.3798,2.3818,2.3749,2.359,2.3351,2.2993,2.1554,2.1254,2.1016
3/13/2023,2.165,2.1594,2.1658,2.3358,2.3388,2.3326,2.3172,2.2934,2.2591,2.1159,2.087,2.0643
3/14/2023,2.1051,2.1002,2.1076,2.2802,2.2848,2.2816,2.2666,2.2431,2.2092,2.0664,2.0378,2.0155
3/15/2023,2.0021,1.9997,2.0093,2.1876,2.1943,2.1913,2.1781,2.1565,2.1244,1.9838,1.9574,1.9373
3/16/2023,2.0317,2.03,2.0408,2.2185,2.2246,2.2211,2.2084,2.1873,2.1557,2.0155,1.9896,1.9695
3/17/2023,2.0048,2.0038,2.0159,2.1958,2.2028,2.1989,2.1859,2.1651,2.1338,1.9938,1.9682,1.9481
3/18/2023,2.0048,2.0038,2.0159,2.1958,2.2028,2.1989,2.1859,2.1651,2.1338,1.9938,1.9682,1.9481
3/19/2023,2.0048,2.0038,2.0159,2.1958,2.2028,2.1989,2.1859,2.1651,2.1338,1.9938,1.9682,1.9481
3/20/2023,2.0331,2.032,2.044,2.2239,2.2299,2.2259,2.2138,2.1952,2.1661,2.0259,1.9998,1.9791
3/21/2023,2.0507,2.0495,2.061,2.2412,2.2462,2.2427,2.2301,2.2109,2.1817,2.0414,2.015,1.9943
3/22/2023,2.077,2.0754,2.0869,2.266,2.2707,2.2669,2.2534,2.2334,2.2042,2.0639,2.0375,2.0168
3/23/2023,2.0651,2.0632,2.074,2.2527,2.2567,2.2514,2.2376,2.2173,2.1878,2.0472,2.0205,1.9995
3/24/2023,2.0505,2.0478,2.0583,2.2373,2.2419,2.2367,2.2229,2.2026,2.1731,2.0325,2.0058,1.9848
3/25/2023,2.0505,2.0478,2.0583,2.2373,2.2419,2.2367,2.2229,2.2026,2.1731,2.0325,2.0058,1.9848
3/26/2023,2.0505,2.0478,2.0583,2.2373,2.2419,2.2367,2.2229,2.2026,2.1731,2.0325,2.0058,1.9848
3/27/2023,2.1329,2.1298,2.1399,2.318,2.3222,2.3168,2.3028,2.2819,2.2525,2.1116,2.0845,2.0632
3/28/2023,2.1398,2.1365,2.1457,2.3234,2.3268,2.321,2.3046,2.2799,2.2477,2.1011,2.0737,2.0524
3/29/2023,2.115,2.111,2.12,2.2992,2.3035,2.2983,2.2827,2.2581,2.2251,2.0782,2.051,2.0304
3/30/2023,2.1321,2.129,2.1381,2.3168,2.3208,2.3154,2.2996,2.2747,2.2412,2.0943,2.0671,2.0465
3/31/2023,2.172,2.1685,2.1773,2.3543,2.3572,2.3492,2.3316,2.3063,2.2716,2.1234,2.095,2.0743
4/1/2023,2.172,2.1685,2.1773,2.3543,2.3572,2.3492,2.3316,2.3063,2.2716,2.1234,2.095,2.0743
4/2/2023,2.172,2.1685,2.1773,2.3543,2.3572,2.3492,2.3316,2.3063,2.2716,2.1234,2.095,2.0743
4/3/2023,2.2471,2.2412,2.2476,2.4211,2.421,2.4109,2.3902,2.3616,2.3227,2.1689,2.1399,2.1177
4/4/2023,2.2329,2.2259,2.2308,2.4031,2.4025,2.3914,2.3697,2.3399,2.301,2.1472,2.1182,2.096
4/5/2023,2.2564,2.2492,2.2533,2.4233,2.4226,2.4114,2.3896,2.3597,2.3207,2.1668,2.1373,2.1151
4/6/2023,2.2702,2.2633,2.2662,2.4348,2.4338,2.4221,2.4002,2.3701,2.331,2.1769,2.1467,2.1245
4/7/2023,2.2702,2.2633,2.2662,2.4348,2.4338,2.4221,2.4002,2.3701,2.331,2.1769,2.1467,2.1245
4/8/2023,2.2702,2.2633,2.2662,2.4348,2.4338,2.4221,2.4002,2.3701,2.331,2.1769,2.1467,2.1245
4/9/2023,2.2702,2.2633,2.2662,2.4348,2.4338,2.4221,2.4002,2.3701,2.331,2.1769,2.1467,2.1245
4/10/2023,2.2661,2.2608,2.2646,2.4335,2.4329,2.4212,2.3993,2.3692,2.3301,2.176,2.1458,2.1236
4/11/2023,2.3011,2.2966,2.3011,2.4697,2.4675,2.4555,2.4325,2.4009,2.3592,2.2014,2.1703,2.1487
4/12/2023,2.3264,2.3226,2.3271,2.4916,2.4872,2.4746,2.4514,2.4185,2.3771,2.2098,2.1785,2.1566
4/13/2023,2.3086,2.305,2.3104,2.477,2.4725,2.4597,2.4376,2.4057,2.3652,2.1939,2.163,2.1416
4/14/2023,2.3106,2.3064,2.3119,2.4787,2.4743,2.4615,2.4393,2.4073,2.367,2.1966,2.1657,2.1446
4/15/2023,2.3106,2.3064,2.3119,2.4787,2.4743,2.4615,2.4393,2.4073,2.367,2.1966,2.1657,2.1446
4/16/2023,2.3106,2.3064,2.3119,2.4787,2.4743,2.4615,2.4393,2.4073,2.367,2.1966,2.1657,2.1446
4/17/2023,2.2765,2.273,2.2788,2.4457,2.4411,2.4276,2.4042,2.3723,2.3317,2.1622,2.1313,2.1102
4/18/2023,2.2796,2.2779,2.285,2.45,2.4445,2.4293,2.4056,2.3723,2.3309,2.1602,2.1292,2.1081
4/19/2023,2.2257,2.2248,2.2336,2.3994,2.395,2.381,2.3575,2.3246,2.2833,2.1128,2.0819,2.0612
4/20/2023,2.1707,2.1707,2.1807,2.3465,2.3429,2.3297,2.3084,2.2781,2.2382,2.0692,2.0402,2.0194
4/21/2023,2.1946,2.1949,2.2055,2.3719,2.3691,2.3571,2.3354,2.3064,2.2674,2.0988,2.0717,2.0514
4/22/2023,2.1946,2.1949,2.2055,2.3719,2.3691,2.3571,2.3354,2.3064,2.2674,2.0988,2.0717,2.0514
4/23/2023,2.1946,2.1949,2.2055,2.3719,2.3691,2.3571,2.3354,2.3064,2.2674,2.0988,2.0717,2.0514
4/24/2023,2.2214,2.2209,2.2303,2.3957,2.3925,2.3803,2.358,2.3277,2.2893,2.1224,2.095,2.0747
4/25/2023,2.1601,2.1591,2.1683,2.3342,2.332,2.3205,2.299,2.269,2.2318,2.0708,2.0433,2.0226
4/26/2023,2.1072,2.1073,2.1173,2.2799,2.2782,2.2674,2.2467,2.2192,2.1843,2.028,1.9995,1.9785
4/27/2023,2.1001,2.1009,2.1111,2.2725,2.271,2.2607,2.2401,2.2127,2.1779,2.0217,1.9933,1.9724
4/28/2023,2.1402,2.1414,2.1514,2.3114,2.3085,2.2969,2.2764,2.2487,2.213,2.0566,2.0281,2.007
4/29/2023,2.1402,2.1414,2.1514,2.3114,2.3085,2.2969,2.2764,2.2487,2.213,2.0566,2.0281,2.007
4/30/2023,2.1402,2.1414,2.1514,2.3114,2.3085,2.2969,2.2764,2.2487,2.213,2.0566,2.0281,2.007
5/1/2023,2.133,2.1323,2.1405,2.2967,2.2937,2.2822,2.2618,2.2342,2.1985,2.0422,2.0138,1.9931
5/2/2023,2.044,2.0441,2.0525,2.2109,2.2101,2.2005,2.1826,2.1577,2.1246,1.9746,1.947,1.9286
5/3/2023,1.9664,1.9685,1.9784,2.1402,2.1433,2.1363,2.1201,2.0975,2.0671,1.9224,1.8952,1.8771
5/4/2023,1.9633,1.9637,1.9714,2.1322,2.1354,2.1276,2.1103,2.087,2.0562,1.9131,1.8856,1.8674
5/5/2023,2.0234,2.0229,2.0297,2.1927,2.1959,2.188,2.1702,2.1447,2.1122,1.9677,1.9386,1.9193
5/6/2023,2.0234,2.0229,2.0297,2.1927,2.1959,2.188,2.1702,2.1447,2.1122,1.9677,1.9386,1.9193
5/7/2023,2.0234,2.0229,2.0297,2.1927,2.1959,2.188,2.1702,2.1447,2.1122,1.9677,1.9386,1.9193
5/8/2023,2.0806,2.0793,2.0852,2.2415,2.2432,2.2352,2.2163,2.1902,2.1538,2.0093,1.9801,1.9589
5/9/2023,2.1018,2.1002,2.1058,2.2601,2.2571,2.2454,2.2256,2.1982,2.1614,2.0173,1.9884,1.9679
5/10/2023,2.0897,2.089,2.0958,2.2489,2.246,2.2343,2.2138,2.1865,2.1499,2.0059,1.9772,1.9568
5/11/2023,2.0545,2.0552,2.0637,2.218,2.2149,2.2027,2.1825,2.1555,2.1191,1.9752,1.9467,1.9267
5/12/2023,2.0194,2.0213,2.0311,2.1852,2.1814,2.1693,2.1495,2.1236,2.0881,1.9477,1.9206,1.9007
5/13/2023,2.0194,2.0213,2.0311,2.1852,2.1814,2.1693,2.1495,2.1236,2.0881,1.9477,1.9206,1.9007
5/14/2023,2.0194,2.0213,2.0311,2.1852,2.1814,2.1693,2.1495,2.1236,2.0881,1.9477,1.9206,1.9007
5/15/2023,2.0514,2.0533,2.0637,2.2205,2.2167,2.2046,2.1848,2.1589,2.1234,1.983,1.9559,1.936
5/16/2023,2.0451,2.0457,2.0553,2.2103,2.2073,2.1961,2.1762,2.1503,2.1148,1.9744,1.9473,1.9274
5/17/2023,2.1094,2.1083,2.117,2.2723,2.2689,2.2566,2.2371,2.2096,2.1729,2.0269,1.9964,1.9754
5/18/2023,2.0861,2.0851,2.094,2.2506,2.2492,2.2391,2.2196,2.1921,2.1554,2.0094,1.9789,1.9579
5/19/2023,2.0733,2.0714,2.0796,2.236,2.2347,2.2254,2.2062,2.1789,2.143,1.997,1.9665,1.9455
5/20/2023,2.0733,2.0714,2.0796,2.236,2.2347,2.2254,2.2062,2.1789,2.143,1.997,1.9665,1.9455
5/21/2023,2.0733,2.0714,2.0796,2.236,2.2347,2.2254,2.2062,2.1789,2.143,1.997,1.9665,1.9455
5/22/2023,2.0832,2.082,2.0905,2.2466,2.2454,2.2361,2.2165,2.1886,2.1522,2.0042,1.9737,1.9527
5/23/2023,2.103,2.1017,2.11,2.2654,2.2629,2.2522,2.2312,2.2019,2.1651,2.0139,1.9836,1.9626
5/24/2023,2.1443,2.1418,2.1491,2.3034,2.3016,2.2905,2.2692,2.2391,2.1991,2.0441,2.0131,1.9926
5/25/2023,2.0872,2.0845,2.0918,2.247,2.2446,2.2324,2.2105,2.181,2.142,1.989,1.9591,1.9394
5/26/2023,2.1128,2.1102,2.1168,2.2716,2.2684,2.2542,2.2313,2.2018,2.1623,2.0088,1.9789,1.9592
5/27/2023,2.1128,2.1102,2.1168,2.2716,2.2684,2.2542,2.2313,2.2018,2.1623,2.0088,1.9789,1.9592
5/28/2023,2.1128,2.1102,2.1168,2.2716,2.2684,2.2542,2.2313,2.2018,2.1623,2.0088,1.9789,1.9592
5/29/2023,2.1128,2.1102,2.1168,2.2716,2.2684,2.2542,2.2313,2.2018,2.1623,2.0088,1.9789,1.9592
5/30/2023,2.0273,2.0261,2.0345,2.1928,2.1901,2.177,2.1551,2.1266,2.0901,1.9459,1.917,1.8987
5/31/2023,1.9983,1.9975,2.0064,2.1676,2.166,2.1546,2.1337,2.1064,2.0716,1.9286,1.8999,1.8818
6/1/2023,2.0255,2.0269,2.0373,2.2025,2.2029,2.1926,2.1723,2.1445,2.1091,1.9645,1.9361,1.9172
6/2/2023,2.0775,2.0778,2.0868,2.2494,2.2487,2.2373,2.2154,2.1867,2.1514,2.0048,1.976,1.9568
6/3/2023,2.0775,2.0778,2.0868,2.2494,2.2487,2.2373,2.2154,2.1867,2.1514,2.0048,1.976,1.9568
6/4/2023,2.0775,2.0778,2.0868,2.2494,2.2487,2.2373,2.2154,2.1867,2.1514,2.0048,1.976,1.9568
6/5/2023,2.0844,2.0834,2.0917,2.2538,2.2518,2.2391,2.216,2.1866,2.1508,2.0041,1.9751,1.9558
6/6/2023,2.0876,2.0854,2.0932,2.2556,2.2536,2.2407,2.2175,2.1868,2.1476,1.9911,1.9604,1.9395
6/7/2023,2.1164,2.1151,2.1236,2.2827,2.2772,2.2626,2.2394,2.2087,2.1696,2.0133,1.9827,1.962
6/8/2023,2.0854,2.085,2.0936,2.255,2.2495,2.235,2.2114,2.1807,2.1418,1.9857,1.9554,1.9356
6/9/2023,2.0586,2.0605,2.0706,2.2318,2.2275,2.2138,2.1911,2.162,2.1245,1.9685,1.9383,1.9186
6/10/2023,2.0586,2.0605,2.0706,2.2318,2.2275,2.2138,2.1911,2.162,2.1245,1.9685,1.9383,1.9186
6/11/2023,2.0586,2.0605,2.0706,2.2318,2.2275,2.2138,2.1911,2.162,2.1245,1.9685,1.9383,1.9186
6/12/2023,1.992,1.9953,2.0066,2.1707,2.1674,2.155,2.1336,2.1068,2.0718,1.9179,1.8897,1.8714
6/13/2023,2.0481,2.0502,2.0602,2.223,2.2205,2.2082,2.1863,2.1595,2.1252,1.9707,1.9419,1.923
6/14/2023,2.0281,2.0286,2.0374,2.2007,2.1994,2.1877,2.1658,2.1385,2.1043,1.9499,1.9213,1.9026
6/15/2023,2.0922,2.091,2.0989,2.2602,2.2593,2.2478,2.2261,2.1979,2.1636,2.009,1.98,1.9616
6/16/2023,2.1302,2.1277,2.1352,2.2951,2.2939,2.2818,2.2591,2.2305,2.1971,2.0442,2.0156,1.9971
6/17/2023,2.1302,2.1277,2.1352,2.2951,2.2939,2.2818,2.2591,2.2305,2.1971,2.0442,2.0156,1.9971
6/18/2023,2.1302,2.1277,2.1352,2.2951,2.2939,2.2818,2.2591,2.2305,2.1971,2.0442,2.0156,1.9971
6/19/2023,2.1302,2.1277,2.1352,2.2951,2.2939,2.2818,2.2591,2.2305,2.1971,2.0442,2.0156,1.9971
6/20/2023,2.0854,2.0838,2.0921,2.2521,2.2495,2.2365,2.2145,2.1867,2.1543,2.0059,1.978,1.96
6/21/2023,2.1089,2.107,2.1153,2.2771,2.2741,2.2617,2.2398,2.2121,2.1797,2.0313,2.0033,1.9851
6/22/2023,2.0491,2.0482,2.0574,2.2209,2.2186,2.2064,2.1846,2.1574,2.1253,1.9776,1.9492,1.9309
6/23/2023,2.0307,2.0304,2.0409,2.2028,2.201,2.1891,2.1667,2.1398,2.1086,1.9691,1.9412,1.9229
6/24/2023,2.0307,2.0304,2.0409,2.2028,2.201,2.1891,2.1667,2.1398,2.1086,1.9691,1.9412,1.9229
6/25/2023,2.0307,2.0304,2.0409,2.2028,2.201,2.1891,2.1667,2.1398,2.1086,1.9691,1.9412,1.9229
6/26/2023,2.0446,2.0449,2.0563,2.2211,2.2202,2.2088,2.1871,2.1607,2.1295,1.9899,1.9609,1.9422
6/27/2023,2.0022,2.002,2.0131,2.1828,2.1819,2.1703,2.1491,2.1239,2.0936,1.954,1.925,1.9062
6/28/2023,2.0537,2.0532,2.0634,2.2344,2.2326,2.2206,2.1985,2.1721,2.1423,1.9998,1.971,1.9523
6/29/2023,2.0654,2.0656,2.0762,2.2466,2.2443,2.2309,2.2084,2.1814,2.1501,2.0019,1.9731,1.9543
6/30/2023,2.0981,2.0983,2.1093,2.2804,2.2784,2.2629,2.2389,2.2107,2.1789,2.0307,2.0016,1.9826
7/1/2023,2.0981,2.0983,2.1093,2.2804,2.2784,2.2629,2.2389,2.2107,2.1789,2.0307,2.0016,1.9826
7/2/2023,2.0981,2.0983,2.1093,2.2804,2.2784,2.2629,2.2389,2.2107,2.1789,2.0307,2.0016,1.9826
7/3/2023,2.0519,2.0527,2.0636,2.2362,2.2347,2.22,2.1957,2.1671,2.1354,1.9874,1.9578,1.9383
7/4/2023,2.0519,2.0527,2.0636,2.2362,2.2347,2.22,2.1957,2.1671,2.1354,1.9874,1.9578,1.9383
7/5/2023,2.1052,2.1064,2.1177,2.2868,2.2848,2.2708,2.2466,2.2181,2.1863,2.038,2.0086,1.9895
7/6/2023,2.1071,2.106,2.1162,2.2861,2.2843,2.2706,2.2465,2.2174,2.1833,2.0349,2.0054,1.986
7/7/2023,2.1515,2.1507,2.1612,2.329,2.3251,2.3082,2.281,2.2492,2.2114,2.0624,2.0321,2.0122
7/8/2023,2.1515,2.1507,2.1612,2.329,2.3251,2.3082,2.281,2.2492,2.2114,2.0624,2.0321,2.0122
7/9/2023,2.1515,2.1507,2.1612,2.329,2.3251,2.3082,2.281,2.2492,2.2114,2.0624,2.0321,2.0122
7/10/2023,2.1466,2.1466,2.1575,2.3253,2.3214,2.3042,2.2769,2.2449,2.2098,2.0611,2.0315,2.0118
7/11/2023,2.1943,2.1948,2.2061,2.3714,2.3668,2.3489,2.3203,2.2865,2.2497,2.101,2.071,2.0513
7/12/2023,2.2249,2.2255,2.237,2.4007,2.3934,2.3734,2.3441,2.3102,2.2731,2.1231,2.0923,2.0726
7/13/2023,2.247,2.247,2.2579,2.4213,2.413,2.3925,2.3629,2.3287,2.2906,2.1406,2.1097,2.0905
7/14/2023,2.2151,2.2144,2.2249,2.3894,2.3815,2.3612,2.332,2.2984,2.2606,2.1114,2.0807,2.0619
7/15/2023,2.2151,2.2144,2.2249,2.3894,2.3815,2.3612,2.332,2.2984,2.2606,2.1114,2.0807,2.0619
7/16/2023,2.2151,2.2144,2.2249,2.3894,2.3815,2.3612,2.332,2.2984,2.2606,2.1114,2.0807,2.0619
7/17/2023,2.1961,2.1941,2.2044,2.3716,2.365,2.3462,2.3179,2.285,2.2488,2.1001,2.0707,2.052
7/18/2023,2.2308,2.2289,2.2389,2.4037,2.3969,2.3774,2.3481,2.3145,2.2782,2.1295,2.1,2.0812
7/19/2023,2.2375,2.2353,2.2449,2.4125,2.4064,2.3878,2.3589,2.325,2.288,2.1352,2.1042,2.0841
7/20/2023,2.2555,2.2528,2.2627,2.4287,2.4222,2.4027,2.3731,2.3389,2.3015,2.1442,2.1122,2.0921
7/21/2023,2.2948,2.2914,2.3009,2.4642,2.4517,2.4275,2.3943,2.359,2.3204,2.1593,2.127,2.1065
7/22/2023,2.2948,2.2914,2.3009,2.4642,2.4517,2.4275,2.3943,2.359,2.3204,2.1593,2.127,2.1065
7/23/2023,2.2948,2.2914,2.3009,2.4642,2.4517,2.4275,2.3943,2.359,2.3204,2.1593,2.127,2.1065
7/24/2023,2.3316,2.3262,2.334,2.5007,2.4893,2.4641,2.4299,2.3923,2.3499,2.1874,2.1545,2.1347
7/25/2023,2.337,2.3325,2.3406,2.5095,2.4986,2.4736,2.4389,2.4013,2.3621,2.2038,2.1706,2.1486
7/26/2023,2.3351,2.3279,2.335,2.5048,2.4944,2.4693,2.4348,2.3977,2.3589,2.2012,2.1693,2.1483
7/27/2023,2.359,2.3497,2.3561,2.5262,2.5153,2.4894,2.4538,2.4159,2.3767,2.2187,2.1857,2.1641
7/28/2023,2.3721,2.361,2.3653,2.5365,2.5266,2.5012,2.4657,2.429,2.3911,2.233,2.1999,2.1782
7/29/2023,2.3721,2.361,2.3653,2.5365,2.5266,2.5012,2.4657,2.429,2.3911,2.233,2.1999,2.1782
7/30/2023,2.3721,2.361,2.3653,2.5365,2.5266,2.5012,2.4657,2.429,2.3911,2.233,2.1999,2.1782
