Date,F,G,H,J,K,M,N,Q,U,V,X,Z
1/26/2020,1.7699,1.7677,1.7597,1.7454,1.7382,1.7336,1.7325,1.7314,1.7306,1.7302,1.7301,1.7291
1/27/2020,1.7305,1.7312,1.7257,1.7135,1.7084,1.706,1.7068,1.7072,1.7072,1.7075,1.7083,1.7079
1/28/2020,1.7464,1.7463,1.7401,1.7274,1.7216,1.7185,1.7189,1.7195,1.7197,1.7203,1.7211,1.7211
1/29/2020,1.7434,1.7434,1.7377,1.7257,1.7207,1.7181,1.7186,1.7195,1.7203,1.7213,1.7225,1.723
1/30/2020,1.6981,1.6999,1.6961,1.6864,1.6837,1.6829,1.6849,1.6869,1.6889,1.6904,1.6924,1.6938
1/31/2020,1.6889,1.6903,1.6865,1.6769,1.6745,1.6743,1.676,1.6781,1.6804,1.6823,1.6849,1.6862
2/1/2020,1.6889,1.6903,1.6865,1.6769,1.6745,1.6743,1.676,1.6781,1.6804,1.6823,1.6849,1.6862
2/2/2020,1.6889,1.6903,1.6865,1.6769,1.6745,1.6743,1.676,1.6781,1.6804,1.6823,1.6849,1.6862
2/3/2020,1.6525,1.6555,1.6531,1.6458,1.6458,1.6469,1.6498,1.6527,1.6554,1.6577,1.6608,1.6623
2/4/2020,1.656,1.6587,1.6564,1.6496,1.6502,1.6516,1.6554,1.6592,1.6627,1.6653,1.6694,1.6722
2/5/2020,1.6989,1.701,1.6975,1.6892,1.6878,1.6867,1.6893,1.6921,1.6948,1.6972,1.7003,1.7021
2/6/2020,1.7121,1.7145,1.7112,1.7028,1.701,1.6997,1.7027,1.7059,1.7092,1.7125,1.7162,1.7187
2/7/2020,1.6919,1.6945,1.6916,1.6836,1.6822,1.6815,1.6852,1.6891,1.6937,1.6986,1.7034,1.7072
2/8/2020,1.6919,1.6945,1.6916,1.6836,1.6822,1.6815,1.6852,1.6891,1.6937,1.6986,1.7034,1.7072
2/9/2020,1.6919,1.6945,1.6916,1.6836,1.6822,1.6815,1.6852,1.6891,1.6937,1.6986,1.7034,1.7072
2/10/2020,1.6684,1.6714,1.6694,1.6626,1.6627,1.6639,1.6689,1.6742,1.6799,1.6859,1.6922,1.697
2/11/2020,1.6791,1.6817,1.679,1.6712,1.6707,1.6715,1.6763,1.6813,1.6866,1.6922,1.6981,1.7026
2/12/2020,1.7196,1.7219,1.7183,1.7096,1.7081,1.7081,1.7122,1.7165,1.7211,1.7258,1.7307,1.7342
2/13/2020,1.723,1.7249,1.7208,1.7111,1.709,1.7084,1.7119,1.7156,1.72,1.7238,1.728,1.7315
2/14/2020,1.7313,1.7325,1.7278,1.7179,1.7156,1.7149,1.7182,1.7218,1.7261,1.7302,1.735,1.7384
2/15/2020,1.7313,1.7325,1.7278,1.7179,1.7156,1.7149,1.7182,1.7218,1.7261,1.7302,1.735,1.7384
2/16/2020,1.7313,1.7325,1.7278,1.7179,1.7156,1.7149,1.7182,1.7218,1.7261,1.7302,1.735,1.7384
2/17/2020,1.7313,1.7325,1.7278,1.7179,1.7156,1.7149,1.7182,1.7218,1.7261,1.7302,1.735,1.7384
2/18/2020,1.717,1.7186,1.7148,1.7063,1.7054,1.7063,1.7105,1.7151,1.7201,1.7252,1.7311,1.7357
2/19/2020,1.7458,1.747,1.7424,1.7331,1.7313,1.7311,1.7347,1.7385,1.7432,1.748,1.7535,1.7579
2/20/2020,1.7346,1.736,1.7311,1.7215,1.7191,1.7179,1.7215,1.7256,1.7307,1.7359,1.7416,1.7464
2/21/2020,1.7198,1.7214,1.7172,1.7085,1.7074,1.7077,1.7123,1.7173,1.7235,1.7297,1.7362,1.7418
2/22/2020,1.7198,1.7214,1.7172,1.7085,1.7074,1.7077,1.7123,1.7173,1.7235,1.7297,1.7362,1.7418
2/23/2020,1.7198,1.7214,1.7172,1.7085,1.7074,1.7077,1.7123,1.7173,1.7235,1.7297,1.7362,1.7418
2/24/2020,1.6619,1.6654,1.6644,1.6591,1.6611,1.6645,1.6714,1.6785,1.6861,1.6936,1.7019,1.7091
2/25/2020,1.6231,1.6275,1.6269,1.622,1.624,1.6281,1.6356,1.6431,1.6511,1.6586,1.6674,1.6745
2/26/2020,1.5829,1.5892,1.591,1.588,1.5913,1.5962,1.6051,1.6141,1.6237,1.6323,1.6419,1.6497
2/27/2020,1.5661,1.5727,1.5757,1.5745,1.5793,1.5857,1.5959,1.6061,1.6163,1.6257,1.6358,1.6442
2/28/2020,1.5419,1.5478,1.55,1.5475,1.5508,1.5556,1.5645,1.5733,1.5854,1.5969,1.6087,1.6195
3/1/2020,1.5419,1.5478,1.55,1.5475,1.5508,1.5556,1.5645,1.5733,1.5854,1.5969,1.6087,1.6195
3/2/2020,1.5882,1.5931,1.5947,1.5914,1.5936,1.5974,1.6059,1.6148,1.626,1.6369,1.6481,1.6583
3/3/2020,1.5936,1.5988,1.6006,1.5975,1.5998,1.6035,1.612,1.621,1.6317,1.6422,1.6529,1.6627
3/4/2020,1.5989,1.6044,1.6066,1.6037,1.6062,1.6099,1.6185,1.6273,1.6374,1.6473,1.6573,1.6665
3/5/2020,1.5674,1.5737,1.5769,1.5749,1.5778,1.582,1.5912,1.6005,1.6109,1.6209,1.6309,1.64
3/6/2020,1.487,1.4974,1.5051,1.5064,1.5128,1.5202,1.5325,1.545,1.558,1.5693,1.5802,1.5903
3/7/2020,1.487,1.4974,1.5051,1.5064,1.5128,1.5202,1.5325,1.545,1.558,1.5693,1.5802,1.5903
3/8/2020,1.487,1.4974,1.5051,1.5064,1.5128,1.5202,1.5325,1.545,1.558,1.5693,1.5802,1.5903
3/9/2020,1.3021,1.3157,1.3261,1.3315,1.3415,1.353,1.3693,1.3849,1.4003,1.4128,1.4248,1.4358
3/10/2020,1.383,1.3955,1.4051,1.4098,1.419,1.4296,1.4452,1.4604,1.4747,1.4861,1.497,1.5065
3/11/2020,1.3736,1.3864,1.3962,1.4014,1.4123,1.4244,1.4413,1.4577,1.4734,1.4861,1.4979,1.5081
3/12/2020,1.3332,1.347,1.358,1.3632,1.3748,1.3882,1.4065,1.4232,1.4384,1.4491,1.4586,1.4666
3/13/2020,1.3053,1.3192,1.3303,1.336,1.3479,1.3612,1.3794,1.396,1.4109,1.4217,1.4317,1.4397
3/14/2020,1.3053,1.3192,1.3303,1.336,1.3479,1.3612,1.3794,1.396,1.4109,1.4217,1.4317,1.4397
3/15/2020,1.3053,1.3192,1.3303,1.336,1.3479,1.3612,1.3794,1.396,1.4109,1.4217,1.4317,1.4397
3/16/2020,1.2264,1.241,1.253,1.2608,1.2742,1.2883,1.3072,1.3241,1.339,1.3496,1.3593,1.3676
3/17/2020,1.2019,1.2158,1.2273,1.2346,1.2472,1.261,1.2795,1.2962,1.3108,1.3211,1.3304,1.3381
3/18/2020,1.1352,1.1481,1.1589,1.1663,1.1797,1.1943,1.2132,1.23,1.2447,1.2553,1.2648,1.2725
3/19/2020,1.2151,1.227,1.237,1.2436,1.2558,1.2699,1.2883,1.3046,1.3184,1.3275,1.3357,1.3417
3/20/2020,1.1722,1.182,1.1901,1.1958,1.2068,1.2203,1.2386,1.2547,1.2679,1.2762,1.2836,1.2889
3/21/2020,1.1722,1.182,1.1901,1.1958,1.2068,1.2203,1.2386,1.2547,1.2679,1.2762,1.2836,1.2889
3/22/2020,1.1722,1.182,1.1901,1.1958,1.2068,1.2203,1.2386,1.2547,1.2679,1.2762,1.2836,1.2889
3/23/2020,1.1914,1.2015,1.2101,1.2169,1.2288,1.2429,1.2618,1.2782,1.2914,1.2992,1.3058,1.3101
3/24/2020,1.2348,1.2444,1.2529,1.2595,1.2708,1.2843,1.3028,1.3189,1.3317,1.3393,1.3457,1.3497
3/25/2020,1.2458,1.2555,1.2638,1.2704,1.282,1.2948,1.3126,1.3281,1.3402,1.3474,1.3533,1.3566
3/26/2020,1.207,1.2173,1.226,1.2329,1.2445,1.2571,1.2751,1.2906,1.3028,1.3102,1.3165,1.3204
3/27/2020,1.2262,1.2368,1.2463,1.2539,1.2662,1.2789,1.2967,1.3118,1.3233,1.3303,1.3363,1.3396
3/28/2020,1.2262,1.2368,1.2463,1.2539,1.2662,1.2789,1.2967,1.3118,1.3233,1.3303,1.3363,1.3396
3/29/2020,1.2262,1.2368,1.2463,1.2539,1.2662,1.2789,1.2967,1.3118,1.3233,1.3303,1.3363,1.3396
3/30/2020,1.1954,1.2073,1.2193,1.2297,1.244,1.2589,1.2782,1.2945,1.307,1.3146,1.3209,1.3245
3/31/2020,1.1875,1.1994,1.2109,1.2206,1.2335,1.2467,1.2654,1.2818,1.2943,1.3024,1.3096,1.3141
4/1/2020,1.1506,1.1636,1.1763,1.1871,1.2003,1.2136,1.2324,1.2489,1.2617,1.2698,1.277,1.2815
4/2/2020,1.2121,1.2235,1.2346,1.2445,1.256,1.2671,1.2841,1.299,1.3101,1.3174,1.3238,1.3275
4/3/2020,1.2581,1.2669,1.2758,1.2833,1.2921,1.3015,1.3168,1.3299,1.3395,1.3456,1.3508,1.3536
4/4/2020,1.2581,1.2669,1.2758,1.2833,1.2921,1.3015,1.3168,1.3299,1.3395,1.3456,1.3508,1.3536
4/5/2020,1.2581,1.2669,1.2758,1.2833,1.2921,1.3015,1.3168,1.3299,1.3395,1.3456,1.3508,1.3536
4/6/2020,1.2538,1.2646,1.2749,1.2828,1.2914,1.3003,1.3166,1.3313,1.3428,1.3506,1.3569,1.3605
4/7/2020,1.2453,1.257,1.2679,1.275,1.2832,1.2918,1.3084,1.324,1.3364,1.3452,1.3525,1.3574
4/8/2020,1.2364,1.2478,1.2574,1.2638,1.271,1.2793,1.2961,1.3118,1.325,1.3346,1.3438,1.3503
4/9/2020,1.2193,1.2314,1.2412,1.2466,1.2537,1.2626,1.28,1.2962,1.3094,1.3197,1.3292,1.336
4/10/2020,1.2193,1.2314,1.2412,1.2466,1.2537,1.2626,1.28,1.2962,1.3094,1.3197,1.3292,1.336
4/11/2020,1.2193,1.2314,1.2412,1.2466,1.2537,1.2626,1.28,1.2962,1.3094,1.3197,1.3292,1.336
4/12/2020,1.2193,1.2314,1.2412,1.2466,1.2537,1.2626,1.28,1.2962,1.3094,1.3197,1.3292,1.336
4/13/2020,1.2492,1.2622,1.2727,1.2791,1.287,1.2972,1.3152,1.3319,1.3454,1.3559,1.3655,1.3724
4/14/2020,1.2322,1.2472,1.2591,1.2655,1.2738,1.2835,1.3017,1.3188,1.3336,1.3455,1.356,1.3631
4/15/2020,1.1898,1.2046,1.2158,1.2212,1.2284,1.2377,1.2555,1.2723,1.2867,1.2986,1.309,1.3162
4/16/2020,1.1927,1.2076,1.2196,1.2262,1.2345,1.2455,1.2642,1.2817,1.2963,1.3085,1.319,1.3264
4/17/2020,1.198,1.2117,1.2229,1.2296,1.2383,1.2497,1.2684,1.286,1.3006,1.3135,1.3248,1.3329
4/18/2020,1.198,1.2117,1.2229,1.2296,1.2383,1.2497,1.2684,1.286,1.3006,1.3135,1.3248,1.3329
4/19/2020,1.198,1.2117,1.2229,1.2296,1.2383,1.2497,1.2684,1.286,1.3006,1.3135,1.3248,1.3329
4/20/2020,1.1726,1.1885,1.2012,1.2084,1.2176,1.2294,1.2485,1.2667,1.2812,1.2942,1.3054,1.3134
4/21/2020,1.0536,1.0721,1.0871,1.0954,1.1053,1.1166,1.135,1.1529,1.1671,1.18,1.1909,1.1983
4/22/2020,1.0709,1.0896,1.1049,1.1137,1.1242,1.1361,1.1543,1.1718,1.1859,1.1989,1.2099,1.2173
4/23/2020,1.0657,1.0851,1.1009,1.1098,1.1201,1.1322,1.1505,1.1679,1.1819,1.1949,1.2059,1.2133
4/24/2020,1.0478,1.0684,1.0849,1.0945,1.1062,1.1191,1.1377,1.1555,1.1696,1.1822,1.1931,1.2003
4/25/2020,1.0478,1.0684,1.0849,1.0945,1.1062,1.1191,1.1377,1.1555,1.1696,1.1822,1.1931,1.2003
4/26/2020,1.0478,1.0684,1.0849,1.0945,1.1062,1.1191,1.1377,1.1555,1.1696,1.1822,1.1931,1.2003
4/27/2020,1.0146,1.0357,1.0526,1.0628,1.0754,1.0891,1.108,1.126,1.1402,1.1532,1.1639,1.1713
4/28/2020,1.0031,1.0242,1.0418,1.0535,1.0676,1.0823,1.1028,1.1221,1.1377,1.1516,1.1629,1.1707
4/29/2020,1.0281,1.0462,1.0614,1.071,1.0828,1.0954,1.1153,1.1342,1.1499,1.164,1.1753,1.1831
4/30/2020,1.0648,1.0823,1.0965,1.1054,1.1162,1.128,1.1475,1.1663,1.1821,1.1964,1.2076,1.2156
5/1/2020,1.0331,1.0503,1.0644,1.0727,1.0846,1.0974,1.1172,1.1359,1.1518,1.1657,1.1764,1.1839
5/2/2020,1.0331,1.0503,1.0644,1.0727,1.0846,1.0974,1.1172,1.1359,1.1518,1.1657,1.1764,1.1839
5/3/2020,1.0331,1.0503,1.0644,1.0727,1.0846,1.0974,1.1172,1.1359,1.1518,1.1657,1.1764,1.1839
5/4/2020,1.035,1.051,1.0642,1.0717,1.0831,1.0955,1.1152,1.1337,1.149,1.1621,1.1722,1.1791
5/5/2020,1.1021,1.1151,1.126,1.1321,1.1426,1.1541,1.1724,1.1896,1.2035,1.2147,1.2233,1.2295
5/6/2020,1.0565,1.0705,1.0826,1.0902,1.1018,1.1132,1.1318,1.1489,1.1627,1.1736,1.1823,1.1887
5/7/2020,1.053,1.0664,1.0775,1.0849,1.0988,1.1139,1.1334,1.1508,1.1644,1.1746,1.1828,1.1889
5/8/2020,1.0929,1.1056,1.1164,1.1228,1.135,1.1489,1.1678,1.1846,1.1976,1.2076,1.2156,1.2216
5/9/2020,1.0929,1.1056,1.1164,1.1228,1.135,1.1489,1.1678,1.1846,1.1976,1.2076,1.2156,1.2216
5/10/2020,1.0929,1.1056,1.1164,1.1228,1.135,1.1489,1.1678,1.1846,1.1976,1.2076,1.2156,1.2216
5/11/2020,1.0517,1.0648,1.0752,1.0811,1.0937,1.1077,1.1268,1.1443,1.1581,1.1698,1.1803,1.1882
5/12/2020,1.0395,1.054,1.0651,1.0717,1.0841,1.0979,1.1173,1.135,1.1491,1.1609,1.1712,1.1788
5/13/2020,1.038,1.0534,1.0656,1.0737,1.0865,1.1006,1.1202,1.1381,1.1522,1.164,1.1731,1.1799
5/14/2020,1.076,1.0896,1.1,1.1066,1.1179,1.131,1.1501,1.1675,1.1814,1.1928,1.2015,1.2077
5/15/2020,1.0958,1.1087,1.1186,1.1248,1.1348,1.1467,1.165,1.1819,1.1955,1.2067,1.2145,1.2198
5/16/2020,1.0958,1.1087,1.1186,1.1248,1.1348,1.1467,1.165,1.1819,1.1955,1.2067,1.2145,1.2198
5/17/2020,1.0958,1.1087,1.1186,1.1248,1.1348,1.1467,1.165,1.1819,1.1955,1.2067,1.2145,1.2198
5/18/2020,1.1642,1.1761,1.185,1.19,1.1991,1.2099,1.2271,1.2431,1.256,1.2668,1.2742,1.2791
5/19/2020,1.153,1.1659,1.1756,1.1812,1.1903,1.2002,1.2169,1.2323,1.2444,1.2543,1.2611,1.2652
5/20/2020,1.181,1.194,1.2042,1.2094,1.2165,1.2255,1.2415,1.2563,1.268,1.2777,1.2844,1.2885
5/21/2020,1.175,1.1886,1.199,1.2039,1.2107,1.2198,1.2358,1.2505,1.2621,1.2719,1.279,1.2834
5/22/2020,1.1619,1.1764,1.1873,1.1924,1.1984,1.2078,1.2239,1.2386,1.2503,1.26,1.2667,1.2714
5/23/2020,1.1619,1.1764,1.1873,1.1924,1.1984,1.2078,1.2239,1.2386,1.2503,1.26,1.2667,1.2714
5/24/2020,1.1619,1.1764,1.1873,1.1924,1.1984,1.2078,1.2239,1.2386,1.2503,1.26,1.2667,1.2714
5/25/2020,1.1619,1.1764,1.1873,1.1924,1.1984,1.2078,1.2239,1.2386,1.2503,1.26,1.2667,1.2714
5/26/2020,1.1727,1.1868,1.198,1.2031,1.2091,1.2183,1.2346,1.2497,1.2619,1.2724,1.2795,1.2847
5/27/2020,1.1514,1.1666,1.1792,1.1862,1.1937,1.204,1.221,1.2368,1.2497,1.2614,1.2696,1.2756
5/28/2020,1.14,1.1569,1.1708,1.1788,1.1876,1.1985,1.216,1.2323,1.2456,1.2579,1.2669,1.2735
5/29/2020,1.182,1.1982,1.2116,1.2189,1.2272,1.2377,1.2551,1.2714,1.2848,1.2977,1.3075,1.3141
5/30/2020,1.182,1.1982,1.2116,1.2189,1.2272,1.2377,1.2551,1.2714,1.2848,1.2977,1.3075,1.3141
5/31/2020,1.182,1.1982,1.2116,1.2189,1.2272,1.2377,1.2551,1.2714,1.2848,1.2977,1.3075,1.3141
6/1/2020,1.1667,1.1831,1.1963,1.2036,1.212,1.2224,1.2396,1.2553,1.2683,1.2807,1.2904,1.2971
6/2/2020,1.218,1.233,1.245,1.2506,1.2576,1.2667,1.2832,1.2984,1.3109,1.3227,1.3322,1.3387
6/3/2020,1.2107,1.2269,1.2396,1.2458,1.2533,1.2628,1.2793,1.2945,1.307,1.3188,1.3281,1.3347
6/4/2020,1.2192,1.2353,1.248,1.2541,1.2617,1.2717,1.2887,1.3045,1.3175,1.3299,1.34,1.347
6/5/2020,1.2807,1.2947,1.3051,1.3094,1.3153,1.3237,1.3395,1.3542,1.3664,1.3783,1.3881,1.395
6/6/2020,1.2807,1.2947,1.3051,1.3094,1.3153,1.3237,1.3395,1.3542,1.3664,1.3783,1.3881,1.395
6/7/2020,1.2807,1.2947,1.3051,1.3094,1.3153,1.3237,1.3395,1.3542,1.3664,1.3783,1.3881,1.395
6/8/2020,1.2494,1.2627,1.2726,1.2766,1.2818,1.2892,1.3046,1.3193,1.3315,1.343,1.353,1.3601
6/9/2020,1.2733,1.286,1.2954,1.2993,1.3047,1.3121,1.3268,1.3406,1.3523,1.3635,1.3733,1.3804
6/10/2020,1.2822,1.2935,1.3013,1.304,1.3087,1.3159,1.3301,1.3431,1.3541,1.3648,1.3741,1.381
6/11/2020,1.2066,1.2191,1.2278,1.2317,1.2375,1.2453,1.2598,1.2732,1.285,1.2963,1.3062,1.3137
6/12/2020,1.2154,1.2275,1.2359,1.2389,1.2441,1.2513,1.2656,1.2788,1.2906,1.302,1.312,1.3195
6/13/2020,1.2154,1.2275,1.2359,1.2389,1.2441,1.2513,1.2656,1.2788,1.2906,1.302,1.312,1.3195
6/14/2020,1.2154,1.2275,1.2359,1.2389,1.2441,1.2513,1.2656,1.2788,1.2906,1.302,1.312,1.3195
6/15/2020,1.2413,1.2528,1.2605,1.2629,1.2679,1.2751,1.2889,1.3019,1.3134,1.3244,1.3342,1.3415
6/16/2020,1.2741,1.2847,1.2914,1.2929,1.2975,1.304,1.317,1.3291,1.3398,1.3502,1.3598,1.3668
6/17/2020,1.2701,1.2799,1.2859,1.2862,1.2895,1.2949,1.3075,1.3191,1.3295,1.3398,1.3495,1.3567
6/18/2020,1.2802,1.2895,1.2948,1.2949,1.2978,1.3025,1.3143,1.3252,1.3347,1.3442,1.3529,1.3599
6/19/2020,1.2917,1.3011,1.3062,1.3059,1.308,1.312,1.3235,1.3343,1.3436,1.353,1.3616,1.3685
6/20/2020,1.2917,1.3011,1.3062,1.3059,1.308,1.312,1.3235,1.3343,1.3436,1.353,1.3616,1.3685
6/21/2020,1.2917,1.3011,1.3062,1.3059,1.308,1.312,1.3235,1.3343,1.3436,1.353,1.3616,1.3685
6/22/2020,1.3115,1.3217,1.3271,1.3271,1.3296,1.3336,1.345,1.3557,1.3649,1.3742,1.3827,1.3896
6/23/2020,1.3014,1.312,1.3182,1.3191,1.322,1.3266,1.3381,1.349,1.3583,1.3676,1.3761,1.3831
6/24/2020,1.2551,1.2666,1.2738,1.2759,1.2797,1.2851,1.2977,1.3096,1.3202,1.3305,1.3402,1.3485
6/25/2020,1.2636,1.2757,1.2835,1.2855,1.2899,1.2957,1.3088,1.321,1.3317,1.3418,1.3513,1.3595
6/26/2020,1.2505,1.263,1.2713,1.2738,1.2787,1.2854,1.2985,1.3106,1.3215,1.3317,1.3415,1.3499
6/27/2020,1.2505,1.263,1.2713,1.2738,1.2787,1.2854,1.2985,1.3106,1.3215,1.3317,1.3415,1.3499
6/28/2020,1.2505,1.263,1.2713,1.2738,1.2787,1.2854,1.2985,1.3106,1.3215,1.3317,1.3415,1.3499
6/29/2020,1.2709,1.2827,1.2905,1.2925,1.2973,1.3038,1.3164,1.328,1.3385,1.3485,1.3581,1.3664
6/30/2020,1.266,1.2764,1.2831,1.2843,1.2886,1.2949,1.3073,1.3189,1.3291,1.3391,1.3486,1.3569
7/1/2020,1.275,1.2859,1.2917,1.292,1.2957,1.3018,1.3141,1.3256,1.3358,1.3455,1.3548,1.363
7/2/2020,1.2995,1.3096,1.3148,1.3147,1.3177,1.323,1.3351,1.3464,1.3565,1.3661,1.3757,1.3839
7/3/2020,1.2995,1.3096,1.3148,1.3147,1.3177,1.323,1.3351,1.3464,1.3565,1.3661,1.3757,1.3839
7/4/2020,1.2995,1.3096,1.3148,1.3147,1.3177,1.323,1.3351,1.3464,1.3565,1.3661,1.3757,1.3839
7/5/2020,1.2995,1.3096,1.3148,1.3147,1.3177,1.323,1.3351,1.3464,1.3565,1.3661,1.3757,1.3839
7/6/2020,1.3058,1.3157,1.3207,1.3199,1.323,1.3285,1.3402,1.3513,1.3609,1.3701,1.379,1.3868
7/7/2020,1.3069,1.3162,1.3212,1.3207,1.3247,1.331,1.3431,1.3546,1.3645,1.374,1.3832,1.3913
7/8/2020,1.3055,1.3158,1.3213,1.3218,1.3267,1.3335,1.3459,1.3574,1.3674,1.3771,1.3866,1.3946
7/9/2020,1.292,1.3023,1.3079,1.3088,1.3137,1.3211,1.3338,1.3454,1.3556,1.3655,1.3753,1.3836
7/10/2020,1.3042,1.3144,1.32,1.3208,1.3258,1.3331,1.3458,1.3575,1.3679,1.3782,1.3883,1.397
7/11/2020,1.3042,1.3144,1.32,1.3208,1.3258,1.3331,1.3458,1.3575,1.3679,1.3782,1.3883,1.397
7/12/2020,1.3042,1.3144,1.32,1.3208,1.3258,1.3331,1.3458,1.3575,1.3679,1.3782,1.3883,1.397
7/13/2020,1.2885,1.2991,1.3049,1.3059,1.3112,1.3188,1.3318,1.3441,1.355,1.3657,1.3764,1.3854
7/14/2020,1.2943,1.305,1.311,1.3123,1.3176,1.3251,1.3384,1.351,1.362,1.3725,1.383,1.3919
7/15/2020,1.3106,1.3207,1.3263,1.3269,1.3316,1.3387,1.3516,1.3638,1.3746,1.3848,1.395,1.4037
7/16/2020,1.2979,1.3086,1.3142,1.315,1.3198,1.3271,1.3404,1.3529,1.3638,1.3745,1.385,1.3939
7/17/2020,1.2908,1.3021,1.3083,1.3095,1.3146,1.3214,1.3344,1.3468,1.3578,1.3686,1.3792,1.3883
7/18/2020,1.2908,1.3021,1.3083,1.3095,1.3146,1.3214,1.3344,1.3468,1.3578,1.3686,1.3792,1.3883
7/19/2020,1.2908,1.3021,1.3083,1.3095,1.3146,1.3214,1.3344,1.3468,1.3578,1.3686,1.3792,1.3883
7/20/2020,1.3025,1.3132,1.3184,1.319,1.3235,1.3297,1.3419,1.3537,1.364,1.3742,1.3843,1.3926
7/21/2020,1.34,1.3492,1.3532,1.3526,1.3557,1.3607,1.3719,1.3829,1.3927,1.4024,1.4122,1.4201
7/22/2020,1.3348,1.344,1.3483,1.3481,1.3513,1.3561,1.3678,1.3793,1.3893,1.3991,1.4086,1.4164
7/23/2020,1.3138,1.3231,1.328,1.3286,1.3327,1.3382,1.3504,1.3624,1.373,1.383,1.3927,1.4006
7/24/2020,1.317,1.327,1.3321,1.3329,1.3369,1.343,1.3558,1.3682,1.379,1.3891,1.399,1.407
7/25/2020,1.317,1.327,1.3321,1.3329,1.3369,1.343,1.3558,1.3682,1.379,1.3891,1.399,1.407
7/26/2020,1.317,1.327,1.3321,1.3329,1.3369,1.343,1.3558,1.3682,1.379,1.3891,1.399,1.407
7/27/2020,1.3208,1.3316,1.3376,1.3387,1.3436,1.3506,1.3636,1.3765,1.3877,1.3982,1.4081,1.4164
7/28/2020,1.3117,1.3229,1.3296,1.3313,1.3357,1.343,1.3563,1.3693,1.3809,1.3918,1.402,1.4104
7/29/2020,1.3234,1.3347,1.3413,1.3427,1.3472,1.3542,1.3676,1.3803,1.3919,1.4028,1.413,1.4213
7/30/2020,1.2879,1.2998,1.3067,1.3088,1.3142,1.3222,1.336,1.3489,1.3608,1.3719,1.3822,1.3906
7/31/2020,1.2922,1.3046,1.3121,1.3148,1.321,1.3292,1.343,1.356,1.3679,1.3787,1.3885,1.3964
